,object-id,tehsil-area,district,timeperiod,total-tender-awarded-value,immediate-measures-tenders-awarded-value,objectid,max-rain,mean-rain,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
54,02-023-00007,501777600.01,CHAMBA,2021_04,0.0,0.0,7.0,0.24,0.2,98.32,SALUNI,0.29,172.57,6.33,0.0,0.0,0.0,0.0,,0.96,6452.0,8741.0,110112.0,251.0,0.0,0.0,922917.0,2085.0,30.0,23.0,4560.52,12.3,2.0,33.65,3.51,18851.0,0.00043053,1294.653575,2.8309189151118104,4.979698859645298,3.128300185291768,1.7904919908292452,3.824318403134453,2.236769926374292,2,4,5,1,0.5086117004842978,3
55,02-029-00067,257562049.58,UNA,2021_04,0.0,0.0,67.0,0.09,0.04,11.01,GHANARI,0.23,72.68,5.03,0.0,0.0,0.0,0.0,,0.97,2945.0,2228.0,78535.0,174.0,0.0,0.0,602778.0,530.0,6.0,29.0,19286.2,12.4,3.0,71.37,5.3,22617.0,0.0007607,925.2956762,3.7877001936632433,2.8048683315659857,2.790487824488487,1.6967890562167214,3.753403788470475,2.603907349358187,2,4,5,1,0.5086117004842978,3
56,02-029-00066,417556732.07,UNA,2021_04,0.0,0.0,66.0,0.13,0.11,44.4,BANGANA,0.15,81.21,3.59,0.0,0.0,0.0,0.0,,0.98,5735.0,4307.0,78115.0,194.0,0.0,0.0,522186.0,608.0,12.0,29.0,9733.94,11.8,3.0,45.26,3.36,20912.0,0.00048771,861.688147,3.1478173391901976,4.475521349839075,2.934755663982299,1.819552873005196,2.984049905205388,2.6065861206328003,2,4,5,1,0.5086117004842978,3
57,02-033-00047,477897937.06,SHIMLA,2021_04,0.0,0.0,47.0,0.18,0.17,79.64,THEOG,0.97,482.98,23.78,0.0,0.0,0.0,0.0,,0.9,5856.0,5307.0,83971.0,306.0,0.0,0.0,906037.0,2009.0,28.0,33.0,8282.53,11.6,2.0,29.42,11.39,21243.0,0.00043521,1317.365423,4.271125199131273,4.678196818965047,3.016425894274719,1.6935120260891383,3.098599723137265,2.177937057022949,2,4,5,1,0.5086117004842978,3
58,02-032-00052,390632213.15,SIRMAUR,2021_04,0.0,0.0,52.0,0.1,0.09,34.24,PACHHAD,0.08,36.78,1.89,0.0,0.0,0.0,0.0,,0.9,3298.0,4530.0,78153.0,233.0,0.0,0.0,744216.0,1296.0,22.0,32.0,6978.06,11.9,2.0,51.17,11.88,11149.0,0.00047335,1108.965851,2.575546597011397,4.999976169498619,3.241786531365953,1.856082412114048,4.006424260018478,2.666597076863457,2,4,5,1,0.5086117004842978,3
59,02-026-00014,600867489.05,KULLU,2021_04,0.0,0.0,14.0,0.45,0.34,191.0,KULLU,1.06,722.86,67.99,0.0,0.0,0.0,0.0,,0.93,6300.0,6941.0,89634.0,290.0,0.0,0.0,496514.0,2626.0,30.0,26.0,13102.74,11.9,3.0,37.92,6.13,59478.0,0.00044721,1631.277502,3.362351083721704,4.908862536200624,3.182240318543349,1.7505955485130509,3.668781249249869,2.519289850268512,2,4,5,1,0.5086117004842978,3
60,02-024-02116,277848471.21,KANGRA,2021_04,0.0,0.0,2116.0,0.2,0.12,32.68,FATEHPUR,0.21,59.17,5.23,0.0,0.0,0.0,0.0,,1.01,5828.0,4244.0,71996.0,134.0,0.0,0.0,630190.0,427.0,7.0,24.0,5962.0683,11.8,2.0,50.19,9.17,20209.0,0.00057684,1306.871943,2.741118974621801,4.136955470245969,2.853165436236813,1.856982081745124,2.9480970020274144,2.75920627055362,2,4,5,1,0.5086117004842978,3
61,02-031-00057,385185263.12,SOLAN,2021_04,0.0,0.0,57.0,0.21,0.2,71.34,ARKI,0.35,151.55,7.25,0.0,0.0,0.0,0.0,,0.88,6626.0,7514.0,104315.0,274.0,0.0,0.0,772945.0,1220.0,23.0,31.0,5942.043,11.5,3.0,56.87,2.1,27806.0,0.00044223,1168.343891,2.60003796899113,4.990894466757053,3.427279332848719,1.8272893224451947,4.3722656203029295,2.96355745003013,2,4,5,1,0.5086117004842978,3
62,02-031-00059,227507661.23,SOLAN,2021_04,0.0,0.0,59.0,0.19,0.18,37.89,KANDAGHAT,0.55,169.11,17.1,0.0,0.0,0.0,0.0,,0.87,387.0,470.0,41620.0,152.0,21115.0,23.0,533427.0,1420.0,24.0,31.0,2314.39,11.7,3.0,31.61,4.69,8898.0,0.00040421,1267.977659,3.055755688511436,4.96665769417051,3.100004118812018,1.5444233430082026,3.766529750382448,1.87795524238568,2,4,5,1,0.5086117004842978,3
63,02-033-00043,845767259.19,SHIMLA,2021_04,0.0,0.0,43.0,0.2,0.1,80.53,RAMPUR,0.68,697.76,36.21,0.0,0.0,0.0,0.0,,0.9,5643.0,4992.0,93097.0,263.0,0.0,0.0,485731.0,2693.0,33.0,33.0,10123.329,12.7,2.0,64.32,5.79,21621.0,0.00041207,1515.289632,3.547040699104437,4.653543266589452,2.937048826674905,1.68410309607967,3.168569164641821,2.284417403282621,2,3,5,3,0.5023660013202684,3
64,02-029-00068,308788152.83,UNA,2021_04,811232.0,0.0,68.0,0.09,0.09,26.03,HAROLI,0.09,31.01,1.85,0.0,0.0,0.0,0.0,,0.97,6323.0,4784.0,140937.0,146.0,0.0,0.0,915728.0,449.0,6.0,29.0,7125.37,12.7,3.0,64.19,3.17,32314.0,0.00060665,951.8730174,3.6027806456680205,4.681265336228817,3.060201056652636,1.721904264972341,3.469825310045437,2.472247073484453,2,4,4,1,0.4956434580495934,3
65,02-033-00046,241154649.85,SHIMLA,2021_04,0.0,0.0,46.0,0.21,0.18,41.13,SEONI,0.8,248.41,17.15,0.0,0.0,0.0,0.0,,0.92,4501.0,3912.0,47543.0,180.0,0.0,0.0,304568.0,1418.0,30.0,33.0,7741.48,13.1,3.0,50.15,4.48,8868.0,0.00053634,918.4847866,1.918143606170908,4.99625558366025,3.0932726289628287,1.62628622099592,4.375898096258535,2.861622029639541,1,4,5,1,0.4857801691234831,3
66,02-032-00048,131953213.66,SIRMAUR,2021_04,0.0,0.0,48.0,0.13,0.08,9.78,DADAHU,0.11,16.61,4.34,0.0,0.0,0.0,0.0,,0.9,578.0,802.0,21620.0,83.0,0.0,0.0,225619.0,1119.0,24.0,32.0,7514.34,11.4,2.0,65.57,1.31,6113.0,0.00050368,1161.599198,3.237828101038485,4.967081999655184,3.185783019549802,1.910734385763828,3.4285499247597007,2.7421580392242704,1,4,5,1,0.4857801691234831,3
67,02-032-00049,175831508.05,SIRMAUR,2021_04,0.0,0.0,49.0,0.2,0.12,19.72,KAMRAU,0.39,85.61,9.97,0.0,0.0,0.0,0.0,,0.9,1955.0,2709.0,35275.0,139.0,0.0,0.0,270647.0,1266.0,28.0,32.0,1842.178,11.1,2.0,52.81,2.05,7447.0,0.00045637,1054.66769,3.196598270126289,4.968155302513783,3.2117758364745184,1.808773453648881,3.285150756617129,2.6865588160653253,1,4,5,1,0.4857801691234831,3
68,02-031-00063,184294600.09,SOLAN,2021_04,0.0,0.0,63.0,0.19,0.12,20.39,RAMSHAHR,0.15,32.42,2.88,0.0,0.0,0.0,0.0,,0.87,1616.0,1963.0,37273.0,108.0,0.0,0.0,369944.0,913.0,20.0,31.0,1946.27,12.0,2.0,37.23,1.24,9407.0,0.0005211,1128.51399,3.380970921475665,4.850280295787835,3.1532166049489763,1.6391275500315354,3.777316381861357,2.28998704501938,1,4,5,1,0.4857801691234831,3
69,02-033-00039,220146894.08,SHIMLA,2021_04,0.0,0.0,39.0,0.18,0.18,37.41,KUMHARSAIN,0.6,167.18,13.92,0.0,0.0,0.0,0.0,,0.9,1124.0,990.0,50416.0,192.0,0.0,0.0,427422.0,1883.0,29.0,33.0,4845.83,11.8,3.0,31.5,6.82,16165.0,0.00042943,1309.62439,4.329130286240212,4.474132745176767,3.144801067817564,1.7894966707892177,3.1972528720959623,2.250020885567734,1,4,5,1,0.4857801691234831,3
70,02-032-00055,296983429.43,SIRMAUR,2021_04,0.0,0.0,55.0,0.13,0.12,31.99,RENUKA,0.27,82.34,4.36,0.0,0.0,0.0,0.0,,0.9,2124.0,2951.0,38925.0,126.0,0.0,0.0,392498.0,1572.0,30.0,32.0,3212.94,9.7,2.0,29.32,10.51,10561.0,0.00046165,1183.033255,3.7977690779004463,4.977944726296937,3.246932668247818,1.804180748180964,3.4697459402867734,2.187895164075383,1,4,5,1,0.4857801691234831,3
71,02-032-00056,243404067.84,SIRMAUR,2021_04,0.0,0.0,56.0,0.2,0.18,41.44,SHALAI,0.54,168.94,10.35,0.0,0.0,0.0,0.0,,0.9,3770.0,5001.0,65332.0,193.0,0.0,0.0,239582.0,1498.0,30.0,32.0,8902.04,9.6,3.0,24.84,5.2,11732.0,0.00041907,1350.135306,3.4373246009507734,4.999834747325177,3.395604373107108,1.87471065680366,3.6248901530781086,2.895522822911342,1,4,5,1,0.4857801691234831,3
72,02-030-02104,91973403.88,BILASPUR,2021_04,0.0,0.0,2104.0,0.13,0.12,10.89,BHARARI,0.43,67.19,6.93,0.0,0.0,0.0,0.0,,0.98,2411.0,1739.0,75506.0,102.0,0.0,0.0,279947.0,794.0,9.0,30.0,3001.53,12.0,3.0,92.71,0.64,12795.0,0.00060118,1072.714697,3.922822135305063,4.767182849067472,3.1561230981081594,1.7569545530187975,3.236621700378874,2.521386919146176,1,4,5,1,0.4857801691234831,3
73,02-028-01431,108780681.53,HAMIRPUR,2021_04,0.0,0.0,1431.0,0.16,0.09,9.95,BAMSAN,0.18,22.65,3.66,0.0,0.0,0.0,0.0,,1.08,3572.0,2269.0,30192.0,62.0,0.0,0.0,215875.0,930.0,17.0,28.0,3870.3,11.9,3.0,73.04,0.92,11453.0,0.00030162,1404.16196,3.7318191971310215,4.46477612766525,2.977509604161183,1.6614259038056838,3.278721171582396,2.005032257592523,1,4,5,1,0.4857801691234831,3
74,02-023-00001,262447817.3,CHAMBA,2021_04,0.0,0.0,1.0,0.19,0.16,39.06,BHATTIYAT,0.07,20.36,2.06,0.0,0.0,0.0,0.0,,0.97,3250.0,4411.0,56491.0,155.0,0.0,0.0,351399.0,1542.0,26.0,23.0,4593.83,12.2,3.0,37.85,6.26,12398.0,0.00048688,1674.489822,3.1920455220698747,4.963311268554979,3.0742474368156456,1.6966483452597656,3.957470112968014,1.7010249172260012,1,4,5,1,0.4857801691234831,3
75,02-028-02855,131811695.18,HAMIRPUR,2021_04,0.0,0.0,2855.0,0.16,0.13,16.49,BHORANJ,0.18,21.87,2.91,0.0,0.0,0.0,0.0,,1.1,2805.0,1643.0,73316.0,156.0,0.0,0.0,367542.0,898.0,10.0,28.0,3843.03,11.8,3.0,45.12,5.83,25836.0,0.00051753,1356.687424,3.515597808081528,4.720347450154213,3.078567609225303,1.6770457650156618,2.983275756687477,2.964397719800633,1,4,5,1,0.4857801691234831,3
76,02-028-02857,69697301.93,HAMIRPUR,2021_04,0.0,0.0,2857.0,0.13,0.1,6.45,GALORE,0.04,2.3,0.58,0.0,0.0,0.0,0.0,,1.1,1163.0,680.0,29175.0,61.0,0.0,0.0,129412.0,712.0,8.0,28.0,1767.25,11.8,3.0,63.9,1.12,5379.0,0.00054044,822.3842429,3.653559989974186,4.740487320106819,3.0960176651774187,1.6627530050138482,3.1139371188560165,2.7893422005927184,1,4,5,1,0.4857801691234831,3
77,02-024-02112,106903283.0,KANGRA,2021_04,0.0,0.0,2112.0,0.17,0.11,11.33,DADA SIBA,0.21,33.09,3.99,0.0,0.0,0.0,0.0,,1.01,1046.0,762.0,22315.0,75.0,0.0,0.0,219045.0,639.0,10.0,24.0,2174.93,11.5,3.0,50.49,4.02,8045.0,0.00054547,1127.104857,3.286729313209876,4.600874781758272,2.9669966501650094,1.5908969166686933,3.620705498390036,2.107588548528127,1,4,5,1,0.4857801691234831,3
78,02-024-02115,81204048.3,KANGRA,2021_04,0.0,0.0,2115.0,0.21,0.21,16.44,DHIRA,0.41,50.82,7.84,0.0,0.0,0.0,0.0,,1.01,1574.0,1145.0,30400.0,57.0,0.0,0.0,189788.0,855.0,13.0,24.0,1843.05,12.1,2.0,59.05,11.76,7350.0,0.00062964,905.9559827,3.457575919176105,4.868911946639197,2.9196981619128497,1.4656308212175104,2.8891491843978354,2.2161596341653933,1,4,5,1,0.4857801691234831,3
79,02-027-00031,166523757.31,MANDI,2021_04,0.0,0.0,31.0,0.16,0.15,24.73,SARKAGHAT,0.14,29.3,2.88,0.0,0.0,0.0,0.0,,1.0,5436.0,4471.0,65351.0,172.0,0.0,0.0,348323.0,1116.0,19.0,27.0,4401.6179,12.3,3.0,61.43,1.88,26502.0,0.00042536,1641.608029,3.523131703290654,4.585539368862682,3.049997811523371,1.5895171295012402,3.22490618344242,2.614893168725858,1,4,5,1,0.4857801691234831,3
80,02-024-02119,191079270.98,KANGRA,2021_04,0.0,0.0,2119.0,0.24,0.19,34.77,JAISINGHPUR,0.95,177.61,58.29,0.0,0.0,0.0,0.0,,1.04,4609.0,3135.0,43332.0,158.0,0.0,0.0,328553.0,737.0,14.0,24.0,3321.2198,12.0,3.0,46.69,1.93,22239.0,0.00062921,847.7483241,2.798884667329227,3.648034631016857,2.8532952309987736,1.9141476281486007,2.707284492010061,3.3641152462331747,1,4,5,1,0.4857801691234831,3
81,02-027-00029,411855398.26,MANDI,2021_04,0.0,0.0,29.0,0.32,0.28,112.48,PADHAR,0.78,339.43,27.37,0.0,0.0,0.0,0.0,,1.0,5121.0,4259.0,67824.0,190.0,0.0,0.0,258041.0,1875.0,29.0,27.0,4961.62873,11.8,2.0,41.45,1.15,17385.0,0.00044954,1102.904422,3.8009935542626656,4.845689166680131,3.094540818724251,1.7467250761186215,3.442138367242534,2.709843980050564,1,4,5,1,0.4857801691234831,3
82,02-027-00022,241735360.6,MANDI,2021_04,0.0,0.0,22.0,0.25,0.21,48.42,CHACHYOT,0.55,172.0,24.76,0.0,0.0,0.0,0.0,,1.0,1818.0,1508.0,37820.0,169.0,0.0,0.0,444842.0,1771.0,25.0,27.0,4113.95,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.767585131644534,4.909539021558984,3.268105151446137,1.6341053164955002,3.0099958608038544,3.022952730936671,1,4,5,1,0.4857801691234831,3
83,02-024-02120,111076099.29,KANGRA,2021_04,0.0,0.0,2120.0,0.12,0.1,10.82,JASWAN  KOTLA,0.28,34.47,4.9,0.0,0.0,0.0,0.0,,1.01,747.0,547.0,31558.0,54.0,0.0,0.0,200155.0,536.0,9.0,24.0,1102.94,12.0,2.0,84.92,0.29,4710.0,0.00049592,877.0256761,3.2376068683754595,4.29543419973535,2.990004588066417,1.6851958043456787,3.593803878872127,2.407918511846688,1,4,5,1,0.4857801691234831,3
84,02-027-00018,156102915.82,MANDI,2021_04,0.0,0.0,18.0,0.25,0.24,35.73,AUT,1.4,261.17,25.04,0.0,0.0,0.0,0.0,,1.0,1660.0,1379.0,51707.0,91.0,0.0,0.0,168038.0,1809.0,30.0,27.0,3034.02,11.8,2.0,44.85,2.63,6806.0,0.00048583,982.6120015,4.064194513704597,4.662103441187928,3.33126765245486,1.802631165268016,3.082364481006881,3.167732309818433,1,4,5,1,0.4857801691234831,3
85,02-024-02124,191240511.3,KANGRA,2021_04,0.0,0.0,2124.0,0.21,0.14,25.73,KHUNDIAN,0.16,30.36,3.19,0.0,0.0,0.0,0.0,,1.03,1985.0,1392.0,53532.0,115.0,0.0,0.0,312004.0,766.0,15.0,24.0,3834.93,12.3,2.0,47.7,5.83,9824.0,0.00056,1067.174456,3.88158332051753,4.470288304348534,3.076350298173584,1.648648031281859,2.960545039733715,2.681283484731185,1,4,5,1,0.4857801691234831,3
86,02-024-02129,116401731.12,KANGRA,2021_04,0.0,0.0,2129.0,0.13,0.13,13.91,RAKKAR,0.21,19.66,3.32,0.0,0.0,0.0,0.0,,1.01,1019.0,736.0,36391.0,81.0,0.0,0.0,188337.0,637.0,10.0,24.0,2177.722,12.2,3.0,58.71,1.82,8895.0,0.00055935,695.377616,3.895609567827061,4.415043493087519,3.055924471628916,1.6361545367413668,3.295521632165733,2.484864545594407,1,4,5,1,0.4857801691234831,3
87,02-026-00011,293270233.94,KULLU,2021_04,0.0,0.0,11.0,0.22,0.2,55.83,ANI,0.81,302.76,14.37,0.0,0.0,0.0,0.0,,0.93,3514.0,3852.0,55746.0,170.0,0.0,0.0,400750.0,2149.0,30.0,26.0,4669.495,9.8,2.0,41.09,3.24,18338.0,0.00041932,1454.68143,3.906634731926637,4.906157447929278,3.4060662049195582,1.812421833442848,4.092614844790782,2.93670182400023,1,4,5,1,0.4857801691234831,3
88,02-034-00010,1128770723.01,KINNAUR,2021_04,0.0,0.0,10.0,0.2,0.18,187.96,NICHAR,1.59,2072.58,65.61,0.0,0.0,0.0,0.0,,0.81,2117.0,1596.0,29011.0,112.0,0.0,0.0,236618.0,3733.0,33.0,34.0,7866.63,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.618227693556301,4.67025886812158,3.0979565028266194,1.7273722586570983,3.3699854153344506,2.4612625333997804,1,2,5,5,0.4729336307474937,3
89,02-025-00017,6714424287.09,LAHAUL & SPITI,2021_04,0.0,0.0,17.0,0.38,0.28,1837.15,LAHAUL,2.37,19107.09,125.58,0.0,0.0,0.0,0.0,,0.9,2039.0,1656.0,18642.0,177.0,0.0,0.0,726949.0,4712.0,29.0,25.0,4710.3413,14.6,3.0,29.3,6.21,5838.0,0.00045505,3839.370429,3.383497815254507,4.983299865660959,3.3916999314487937,1.6752017680766411,3.9083024828547233,2.7499978583855267,1,2,5,5,0.4729336307474937,3
90,02-033-00036,354114086.14,SHIMLA,2021_04,0.0,0.0,36.0,0.19,0.18,61.17,DODRA KWAR,0.31,125.88,6.91,0.0,0.0,0.0,0.0,,0.91,312.0,293.0,6059.0,26.0,0.0,0.0,59436.0,3616.0,32.0,33.0,9433.201847692308,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.660260646482173,4.701223216840752,3.102013125868889,1.7529924661918586,3.373931433839415,2.4048896424038846,1,2,5,5,0.4729336307474937,3
91,02-026-00015,768716637.99,KULLU,2021_04,0.0,0.0,15.0,0.45,0.37,271.58,MANALI,4.26,3825.64,165.88,0.0,0.0,0.0,0.0,,0.93,3360.0,3699.0,55347.0,103.0,0.0,0.0,281235.0,3583.0,30.0,26.0,3514.26,12.6,3.0,67.64,5.98,10712.0,0.00040988,1979.761646,3.141888847044567,4.985505026016165,3.2232720361262115,1.7586642031741222,3.996536000756939,2.0748187371365643,1,3,5,3,0.4728925680353432,3
92,02-031-00062,339382780.96,SOLAN,2021_04,3738955.0,0.0,62.0,0.13,0.11,33.8,NALAGARH,0.13,50.9,3.43,0.0,0.0,0.0,0.0,,0.87,8835.0,10692.0,136686.0,137.0,0.0,0.0,976120.0,518.0,10.0,31.0,7977.442,11.6,3.0,35.5,1.86,26174.0,0.00055105,787.9563709,3.62519694536565,4.846772846483509,3.0919964011332794,1.5901682077144397,3.629375502377459,2.1022989629023487,2,4,1,1,0.4571032955956018,2
93,02-033-00044,302367208.34,SHIMLA,2021_04,0.0,0.0,44.0,0.18,0.16,45.47,ROHRU,0.22,68.19,7.64,0.0,0.0,0.0,0.0,,0.9,3626.0,3194.0,60492.0,216.0,0.0,0.0,423128.0,2236.0,25.0,33.0,10823.7052,11.0,2.0,43.19,9.17,19559.0,0.00045526,1238.813004,4.066186769637239,4.75557136060641,3.177748542692111,2.055407491916729,3.2886269890916955,2.3000805412265724,2,3,5,2,0.4491472248851748,2
94,02-023-00004,1163670457.25,CHAMBA,2021_04,0.0,0.0,4.0,0.38,0.24,266.72,CHAURAH,0.65,923.33,20.27,0.0,0.0,0.0,0.0,,0.97,4798.0,6540.0,94706.0,271.0,0.0,0.0,1122993.0,2907.0,33.0,23.0,20292.002,10.9,3.0,25.17,5.74,20528.0,0.00039487,1323.891954,2.601164239931553,4.981586129005584,3.104314781585116,1.7670985712690732,4.098102075254735,2.416844022501297,3,3,5,1,0.4344998922803371,2
95,02-033-00038,244154374.33,SHIMLA,2021_04,0.0,0.0,38.0,0.18,0.18,40.37,KOTKHAI,0.54,185.77,9.63,0.0,0.0,0.0,0.0,,0.9,2697.0,2373.0,48847.0,157.0,0.0,0.0,279180.0,2300.0,26.0,33.0,8258.25,11.5,2.0,25.54,6.98,10804.0,0.00042349,1097.178824,4.022561221076511,4.645278076184595,3.072326250073429,1.700133850440272,3.2952966370004257,2.115453757821851,1,3,5,2,0.4243921573384493,2
96,02-027-00019,97795092.8,MANDI,2021_04,0.0,0.0,19.0,0.12,0.12,11.47,BALDWARA,0.38,23.34,6.92,0.0,0.0,0.0,0.0,,1.0,4084.0,3398.0,73466.0,109.0,0.0,0.0,216596.0,1053.0,17.0,27.0,3274.17,11.9,2.0,38.89,3.97,12190.0,0.00058643,3865.82519,3.669901240571365,4.651827298976959,3.0693897774819154,1.648842015269786,3.1375986464009227,2.6128334336073187,1,3,5,2,0.4243921573384493,2
97,02-033-00041,142504044.45,SHIMLA,2021_04,0.0,0.0,41.0,0.18,0.18,24.02,NANKHARI,0.41,62.95,8.9,0.0,0.0,0.0,0.0,,0.9,1000.0,879.0,24672.0,96.0,0.0,0.0,15669.0,2107.0,30.0,33.0,2712.41,11.5,2.0,42.16,5.85,5897.0,0.0004087,1486.954632,3.976919645693568,4.64010249799748,3.079766596474152,1.8018068231887523,3.184922774726137,2.2004197037697337,1,3,5,2,0.4243921573384493,2
98,02-033-00040,176674597.77,SHIMLA,2021_04,0.0,0.0,40.0,0.2,0.15,24.78,KUPVI,0.45,69.73,10.51,0.0,0.0,0.0,0.0,,0.9,905.0,817.0,22450.0,90.0,0.0,0.0,284024.0,2185.0,31.0,33.0,3829.7623,9.3,3.0,22.54,8.56,6354.0,0.00043971,1329.810523,3.814287057422922,4.561712038248122,3.1274585225559752,1.7572243741707256,3.5279880330897484,2.4889813750597614,1,3,5,2,0.4243921573384493,2
99,02-034-01703,510079650.96,KINNAUR,2021_04,0.0,0.0,1703.0,0.21,0.2,98.08,HANGRANG,0.29,171.8,10.43,0.0,0.0,0.0,0.0,,0.81,322.0,242.0,3514.0,9.0,0.0,0.0,48855.0,4514.0,29.0,34.0,226.3,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.339732839834863,4.846385504488534,3.088180121439153,1.6582858841656558,3.3539393036455976,2.391965691239651,1,2,5,4,0.4241344828860309,2
100,02-034-01704,1789266395.47,KINNAUR,2021_04,0.0,0.0,1704.0,0.21,0.2,338.53,MORANG,1.32,2655.51,57.42,0.0,0.0,0.0,0.0,,0.81,1383.0,1042.0,14301.0,37.0,0.0,0.0,149170.0,4548.0,32.0,34.0,4851.34,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.3308682988141225,4.853209359987257,3.080351240870693,1.6537990744575306,3.342266293557236,2.377180260790582,1,2,5,4,0.4241344828860309,2
101,02-034-00009,374066012.12,KINNAUR,2021_04,0.0,0.0,9.0,0.2,0.2,71.39,KALPA,1.66,771.87,55.63,0.0,0.0,0.0,0.0,,0.81,1142.0,860.0,14310.0,52.0,0.0,0.0,144199.0,3880.0,33.0,34.0,3379.55,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.494410687396433,4.75085369579034,3.0812825337201164,1.694877112041839,3.3513910954182355,2.408351599772112,1,2,5,4,0.4241344828860309,2
102,02-026-00017,738868837.36,KULLU,2021_04,0.0,0.0,17.0,0.24,0.19,135.6,SAINJ,1.23,1102.53,49.94,0.0,0.0,0.0,0.0,,0.93,2749.0,3026.0,43895.0,109.0,0.0,0.0,277386.0,3430.0,31.0,26.0,3698.075,12.6,3.0,35.25,3.12,10568.0,0.00041918,3205.135405,3.921674919108306,3.6769058553319054,3.107142553537397,1.7944863683179737,3.411811471680845,3.015567399202564,1,2,5,4,0.4241344828860309,2
103,02-034-01706,1457672188.91,KINNAUR,2021_04,0.0,0.0,1706.0,0.21,0.19,262.01,SANGLA,1.27,2205.77,46.64,0.0,0.0,0.0,0.0,,0.81,1200.0,913.0,16317.0,40.0,0.0,0.0,136743.0,4644.0,29.0,34.0,617.57,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.5265620286166346,4.741142644022582,3.1128588133776547,1.7127239726393213,3.4073119324925774,2.452991019061119,1,1,5,5,0.4086590302740471,2
104,02-025-02401,7243042056.79,LAHAUL & SPITI,2021_04,0.0,0.0,2401.0,0.31,0.21,1437.9,SPITI,0.69,5959.69,93.22,0.0,0.0,0.0,0.0,,0.88,1113.0,794.0,12398.0,103.0,0.0,0.0,488947.0,4980.0,28.0,25.0,1219.754,13.2,3.0,34.53,5.19,3145.0,0.00042507,3148.998268,3.5369271381739065,4.706240389573809,3.1423436971349235,1.728966547958894,3.46626808720506,2.533609515178503,1,1,5,5,0.4086590302740471,2
105,02-026-00013,2113375068.48,KULLU,2021_04,0.0,0.0,13.0,0.35,0.24,482.75,BHUNTAR,2.63,6608.29,125.2,0.0,0.0,0.0,0.0,,0.93,9509.0,10472.0,145434.0,229.0,0.0,0.0,464447.0,3880.0,30.0,26.0,4421.9,13.7,3.0,46.38,4.14,18383.0,0.00043475,4473.600211,3.4366416646338105,4.891970507190666,3.0094047271157467,1.6443948224904443,3.2575670748912224,2.4381324659280974,2,2,5,3,0.3897167874753264,2
106,02-026-00012,550819818.12,KULLU,2021_04,0.0,0.0,12.0,0.24,0.2,106.15,BANJAR,0.54,334.4,26.87,0.0,0.0,0.0,0.0,,0.93,1851.0,2039.0,32360.0,139.0,0.0,0.0,181459.0,2960.0,32.0,26.0,4380.28,12.0,2.0,62.46,0.49,12863.0,0.00039803,2194.443522,3.9202797564911616,3.8839410073034246,3.130689876813161,1.7932798156747478,3.4155665038224075,2.938596861509793,1,3,5,1,0.3879572859231513,2
107,02-026-00016,421410083.79,KULLU,2021_04,0.0,0.0,16.0,0.2,0.17,67.85,NERMAND,0.75,373.54,29.23,0.0,0.0,0.0,0.0,,0.92,2164.0,2309.0,43785.0,164.0,0.0,0.0,238963.0,2324.0,32.0,26.0,3290.8,11.6,3.0,50.69,9.27,16702.0,0.00040695,1837.886479,3.5905864753210226,4.66640393770028,2.872505651175653,1.666930886092596,2.6683552390389185,2.129471969222537,1,3,5,1,0.3879572859231513,2
108,02-033-00034,308892572.37,SHIMLA,2021_04,0.0,0.0,34.0,0.18,0.18,52.11,CHAUPAL,0.48,162.35,9.43,0.0,0.0,0.0,0.0,,0.9,1514.0,1333.0,26578.0,132.0,0.0,0.0,345837.0,2333.0,28.0,33.0,3108.55,9.6,2.0,19.71,3.09,8214.0,0.00041476,1389.792295,3.924454808747466,4.410164318385929,3.0276029709443635,1.6980902611495885,3.462114464068215,2.399797062061173,1,3,5,1,0.3879572859231513,2
109,02-033-00037,309899423.49,SHIMLA,2021_04,0.0,0.0,37.0,0.18,0.17,50.02,JUBBAL,0.21,79.35,7.66,0.0,0.0,0.0,0.0,,0.92,2610.0,2741.0,52763.0,145.0,0.0,0.0,402949.0,2312.0,28.0,33.0,2217.4789,11.0,2.0,29.09,2.84,8417.0,0.00039013,1315.354295,3.828618988886437,4.684227220793613,3.066434388724302,1.6369766005130069,3.3918519241834995,2.034132926722989,1,3,5,1,0.3879572859231513,2
